date,JPY_lev_net,JPY_lev_pct_oi,JPY_lev_percentile,JPY_lev_long,JPY_lev_short,JPY_assetmgr_net,JPY_assetmgr_pct_oi,JPY_assetmgr_percentile,JPY_assetmgr_long,JPY_assetmgr_short,EUR_lev_net,EUR_lev_pct_oi,EUR_lev_percentile,EUR_lev_long,EUR_lev_short,EUR_assetmgr_net,EUR_assetmgr_pct_oi,EUR_assetmgr_percentile,EUR_assetmgr_long,EUR_assetmgr_short
2024-11-05,-12722,-5.396119815746388,79.04191616766467,32546,45268,-41944,-17.790822948566777,19.16167664670659,37830,79774,-24034,-3.7227558368455864,9.580838323353294,79747,103781,217452,33.68231265015172,11.976047904191617,360538,143086
2024-11-12,-29643,-11.503446027754494,66.46706586826348,24817,54460,-50751,-19.694747136071527,14.37125748502994,38925,89676,-29013,-4.553880443568956,8.982035928143713,72706,101719,216196,33.934123888527004,11.377245508982035,357161,140965
2024-11-19,-26367,-10.377154281801115,68.8622754491018,26487,52854,-47816,-18.818751057708578,16.16766467065868,39982,87798,-39811,-6.043195390224873,2.9940119760479043,70766,110577,183153,27.80209905066077,8.383233532934131,343463,160310
2024-11-26,-23369,-9.216140965271368,73.05389221556887,30485,53854,-29572,-11.662446858017242,29.94011976047904,45033,74605,-29956,-4.500918784830059,8.383233532934131,78630,108586,168708,25.348544743994843,6.58682634730539,339036,170328
2024-12-03,-25185,-9.80537202792302,70.65868263473054,31142,56327,-5840,-2.2737094557502657,43.712574850299404,48806,54646,-36202,-5.362790511644167,4.790419161676647,78970,115172,150321,22.267831404366138,0.5988023952095809,330248,179927
2024-12-10,-23565,-8.574266648231296,72.45508982035929,30677,54242,5272,1.918248833841519,50.29940119760479,50195,44923,-43921,-6.039110324003541,1.1976047904191618,76775,120696,162534,22.348324432540053,4.191616766467066,330710,168176
2024-12-17,-37136,-20.44112223610553,58.68263473053892,22969,60105,-5730,-3.154018483759282,44.31137724550898,46402,52132,-38245,-6.548801369863014,4.191616766467066,75931,114176,163012,27.913013698630134,5.389221556886228,333070,170058
2024-12-24,-37441,-18.6533479473894,57.48502994011976,31241,68682,-9934,-4.94918294141092,40.119760479041915,51863,61797,-46532,-7.78670075955976,0.5988023952095809,69968,116500,162866,27.254122021543452,4.790419161676647,339295,176429
2024-12-31,-42318,-20.446342724343026,47.30538922155689,31671,73989,-8530,-4.121350334104778,41.31736526946108,53727,62257,-41840,-6.8684858961289255,1.7964071856287425,80796,122636,153861,25.25793758279858,1.7964071856287425,336955,183094
2025-01-07,-53162,-25.022592913356178,31.736526946107784,24057,77219,-9579,-4.508698271642128,40.7185628742515,53082,62661,-41588,-6.894710927125419,2.3952095808383236,69495,111083,151263,25.077297753433015,1.1976047904191618,333660,182397
2025-01-14,-52381,-23.389387011502468,32.93413173652694,25130,77511,-20109,-8.979156247767378,34.73053892215569,52052,72161,-39799,-6.586784724233523,3.592814371257485,68363,108162,157876,26.128677231163888,2.3952095808383236,332942,175066
